minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1456,0.0038,0.1746,250,0.3428,-0.0067,0.1621,250,-0.6545
1457,0.0065,0.1707,250,0.6007,-0.0098,0.1615,250,-0.9626
1458,-0.003,0.1703,250,-0.2788,-0.0154,0.1593,250,-1.5251
1459,-0.0032,0.1821,250,-0.2739,-0.015,0.1677,250,-1.4118
1500,-0.0042,0.1799,250,-0.3687,-0.014,0.1513,250,-1.4618
1501,-0.0093,0.1647,250,-0.8965,-0.0204,0.1423,250,-2.268
1502,-0.0166,0.1651,250,-1.5904,-0.0299,0.1473,250,-3.2104
1503,-0.0284,0.1687,250,-2.6624,-0.0384,0.1493,250,-4.0631
1504,-0.0258,0.1691,250,-2.4119,-0.0345,0.1447,250,-3.7747
1505,-0.0268,0.1646,250,-2.5716,-0.036,0.1452,250,-3.9207
1506,-0.03,0.1642,250,-2.8909,-0.0312,0.1338,250,-3.6907
1507,-0.0232,0.1582,250,-2.3193,-0.0275,0.1318,250,-3.2988
1508,-0.0226,0.1628,250,-2.1938,-0.0283,0.1458,250,-3.0713
1509,-0.0136,0.1595,250,-1.3479,-0.0191,0.147,250,-2.0498
1510,-0.0021,0.1605,250,-0.2104,-0.0087,0.1414,250,-0.977
1511,-0.0137,0.1623,250,-1.3355,-0.015,0.1459,250,-1.6262
1512,-0.0053,0.1532,250,-0.5479,-0.0112,0.1495,250,-1.184
1513,-0.0105,0.1569,250,-1.0565,-0.0134,0.1502,250,-1.4067
1514,-0.003,0.1605,250,-0.2958,-0.0039,0.1459,250,-0.4225
1515,0.0146,0.1576,250,1.4602,0.0079,0.1422,250,0.8754
1516,0.0177,0.1617,250,1.7303,0.0114,0.1403,250,1.284
1517,0.0144,0.1664,250,1.3654,0.0092,0.1403,250,1.0341
1518,0.0164,0.1754,250,1.4792,0.0089,0.1504,250,0.9381
1519,0.0094,0.173,250,0.8621,0.005,0.1528,250,0.5138
1520,0.0109,0.1574,250,1.0952,-0.0014,0.14,250,-0.155
1521,-0.003,0.1656,250,-0.2894,-0.0146,0.1491,250,-1.5529
1522,-0.0038,0.1687,250,-0.3546,-0.0151,0.1484,250,-1.6098
1523,-0.0053,0.1741,250,-0.483,-0.0073,0.1394,250,-0.8244
1524,0.002,0.1704,250,0.188,-0.0041,0.1437,250,-0.4522
1525,-0.0063,0.1766,250,-0.5618,-0.011,0.1438,250,-1.2149
1526,-0.015,0.1627,250,-1.4538,-0.0177,0.1416,250,-1.9805
1527,-0.0174,0.1553,250,-1.7719,-0.0215,0.1343,250,-2.5264
1528,-0.0163,0.1582,250,-1.6257,-0.0203,0.1394,250,-2.2984
1529,-0.0131,0.1615,250,-1.2818,-0.0149,0.1451,250,-1.619
1530,0.015,0.1519,250,1.5572,0.0092,0.144,250,1.0099
1531,-0.0052,0.1669,250,-0.4902,-0.0074,0.1455,250,-0.7989
1532,-0.0043,0.1537,250,-0.4374,-0.0077,0.1393,250,-0.873
1533,-0.009,0.1373,250,-1.0353,-0.0122,0.1253,250,-1.5423
1534,-0.0126,0.1545,250,-1.2884,-0.0123,0.1352,250,-1.4411
1535,-0.0228,0.1536,250,-2.3441,-0.0239,0.1419,250,-2.6689
1536,-0.0223,0.154,250,-2.2858,-0.0217,0.1331,250,-2.5792
1537,-0.0293,0.147,250,-3.1535,-0.0309,0.1281,250,-3.8135
1538,-0.0274,0.1425,250,-3.0366,-0.027,0.1215,250,-3.5153
1539,-0.0183,0.1452,250,-1.9968,-0.0223,0.1269,250,-2.7819
1540,-0.0136,0.1355,250,-1.5868,-0.0181,0.1206,250,-2.3672
1541,-0.008,0.1417,250,-0.8892,-0.0123,0.1245,250,-1.5571
1542,0.0005,0.1589,250,0.0478,-0.0085,0.1356,250,-0.991
1543,-0.01,0.145,250,-1.0859,-0.0151,0.1259,250,-1.8928
1544,-0.0054,0.1603,250,-0.5301,-0.0076,0.1373,250,-0.8767
1545,-0.0017,0.1538,250,-0.1776,-0.0079,0.133,250,-0.9435
1546,-0.0118,0.147,250,-1.2714,-0.0116,0.1229,250,-1.4953
1547,-0.0137,0.1391,250,-1.5567,-0.0142,0.1151,250,-1.9455
1548,-0.0182,0.1405,250,-2.0535,-0.0198,0.1159,250,-2.6996
1549,-0.0472,0.1443,250,-5.1781,-0.0506,0.1227,250,-6.521
1550,0.0624,0.6014,159,1.3077,0.0546,0.6015,159,1.1447
