minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1443,-0.0228,0.145,250,-2.485,-0.0325,0.1223,250,-4.2002
1444,-0.0121,0.1367,250,-1.4029,-0.0194,0.1249,250,-2.4608
1445,-0.0171,0.1409,250,-1.9216,-0.0121,0.1268,250,-1.5025
1446,-0.0256,0.1443,250,-2.8028,-0.0258,0.1291,250,-3.1617
1447,-0.0172,0.1437,250,-1.8893,-0.0231,0.1248,250,-2.9238
1448,-0.0235,0.1602,250,-2.3241,-0.0313,0.1391,250,-3.5545
1449,-0.022,0.1343,250,-2.5876,-0.0208,0.121,250,-2.7194
1450,-0.0192,0.1458,250,-2.0851,-0.0252,0.1237,250,-3.227
1451,-0.0237,0.1571,250,-2.3877,-0.0318,0.1354,250,-3.7106
1452,-0.0246,0.1496,250,-2.5977,-0.0296,0.1314,250,-3.5619
1453,0.0031,0.1501,250,0.3248,-0.0016,0.1273,250,-0.2002
1454,-0.0132,0.1483,250,-1.4063,-0.0141,0.1358,250,-1.6464
1455,-0.0156,0.1356,250,-1.8141,-0.017,0.1264,250,-2.1308
1456,0.0011,0.1384,250,0.1201,-0.0068,0.115,250,-0.9358
1457,-0.0273,0.1491,250,-2.8926,-0.0282,0.138,250,-3.2304
1458,-0.0128,0.1404,250,-1.4425,-0.0259,0.1232,250,-3.3303
1459,-0.0096,0.1463,250,-1.0374,-0.0174,0.1246,250,-2.21
1500,-0.0071,0.1523,250,-0.739,-0.0119,0.1377,250,-1.3675
1501,-0.0013,0.151,250,-0.1374,-0.0077,0.1337,250,-0.9075
1502,-0.0194,0.1302,250,-2.3502,-0.0262,0.1228,250,-3.3767
1503,-0.0224,0.1571,250,-2.2495,-0.0121,0.1269,250,-1.5048
1504,-0.0133,0.1313,250,-1.6063,-0.018,0.1223,250,-2.3282
1505,-0.0243,0.126,250,-3.0536,-0.0281,0.1141,250,-3.889
1506,-0.0307,0.1604,250,-3.0212,-0.0271,0.1254,250,-3.4124
1507,0.0043,0.1389,250,0.4919,-0.0001,0.1218,250,-0.0157
1508,-0.0095,0.138,250,-1.086,-0.0109,0.1219,250,-1.4134
1509,-0.0042,0.1196,250,-0.5588,-0.0081,0.1052,250,-1.2124
1510,-0.0108,0.133,250,-1.2814,-0.0048,0.1142,250,-0.667
1511,-0.0193,0.1474,250,-2.0648,-0.0223,0.1264,250,-2.7877
1512,-0.0195,0.1345,250,-2.29,-0.0176,0.1289,250,-2.1618
1513,-0.0194,0.1544,250,-1.9851,-0.0225,0.1331,250,-2.6765
1514,0.0009,0.1403,250,0.097,-0.005,0.1213,250,-0.6573
1515,0.0125,0.1398,250,1.4184,0.0052,0.1252,250,0.6594
1516,-0.0122,0.1376,250,-1.4045,-0.0128,0.1201,250,-1.6883
1517,-0.0059,0.137,250,-0.676,-0.0081,0.1214,250,-1.0492
1518,0.011,0.1436,250,1.2106,0.0037,0.1335,250,0.4434
1519,-0.0089,0.1404,250,-1.0002,-0.0185,0.1168,250,-2.5094
1520,-0.0056,0.136,250,-0.654,-0.0061,0.127,250,-0.7593
