minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1028,0.0096,0.1797,250,0.8428,0.0205,0.1653,250,1.9591
1029,0.0108,0.1812,250,0.9419,0.018,0.1633,250,1.7474
1030,-0.004,0.1681,250,-0.3778,0.0048,0.1464,250,0.5195
1031,-0.0134,0.1654,250,-1.2776,0.0005,0.1462,250,0.0496
1032,-0.0053,0.1581,250,-0.5316,0.0144,0.1421,250,1.6021
1033,-0.0024,0.1624,250,-0.23,0.0168,0.1451,250,1.8285
1034,0.0021,0.1778,250,0.186,0.0181,0.1528,250,1.8693
1035,0.0039,0.1798,250,0.346,0.0203,0.1571,250,2.0422
1036,0.0096,0.1916,250,0.792,0.0248,0.1708,250,2.2936
1037,0.0164,0.1858,250,1.3961,0.0277,0.1652,250,2.6547
1038,0.0216,0.1731,250,1.9761,0.0252,0.157,250,2.5354
1039,0.0285,0.1706,250,2.6376,0.0283,0.1499,250,2.9835
1040,0.0173,0.1617,250,1.6943,0.0169,0.1422,250,1.8783
1041,0.006,0.1596,250,0.5938,0.01,0.1428,250,1.1087
1042,0.0012,0.1576,250,0.1186,0.0043,0.1335,250,0.5137
1043,0.0099,0.1587,250,0.9905,0.0103,0.1332,250,1.2194
1044,0.0163,0.1605,250,1.6036,0.0191,0.1373,250,2.1993
1045,0.0102,0.1585,250,1.022,0.015,0.1358,250,1.7488
1046,0.0033,0.1621,250,0.3253,0.0165,0.141,250,1.8534
1047,0.0104,0.1666,250,0.9893,0.0172,0.1424,250,1.9047
1048,0.0113,0.1603,250,1.1162,0.0158,0.1384,250,1.8072
1049,0.0129,0.1673,250,1.218,0.0142,0.1464,250,1.535
1050,0.0224,0.1761,250,2.0136,0.0279,0.1553,250,2.8397
1051,-0.0149,0.1509,250,-1.5654,-0.0017,0.1321,250,-0.1987
1052,-0.018,0.146,250,-1.9503,-0.0046,0.1332,250,-0.548
1053,-0.0172,0.1516,250,-1.7914,0.0022,0.1365,250,0.2557
1054,-0.004,0.1571,250,-0.4011,0.0211,0.1436,250,2.3273
1055,-0.008,0.1678,250,-0.7502,0.016,0.1548,250,1.6375
1056,-0.0043,0.166,250,-0.4129,0.0114,0.1478,250,1.2189
1057,-0.006,0.1632,250,-0.5784,0.0092,0.1466,250,0.9907
1058,-0.0101,0.1639,250,-0.9697,0.0047,0.1492,250,0.5035
1059,0.004,0.1713,250,0.3707,0.0167,0.1531,250,1.7197
1100,-0.0035,0.1545,250,-0.3609,0.0133,0.1367,250,1.536
1101,-0.0092,0.1658,250,-0.8777,0.0145,0.139,250,1.65
1102,0.0162,0.1727,250,1.4813,0.0325,0.1434,250,3.5879
1103,0.0183,0.172,250,1.6868,0.0254,0.1341,250,2.997
1104,0.0245,0.179,250,2.162,0.0323,0.1396,250,3.6575
1105,0.0261,0.1757,250,2.3488,0.0283,0.1408,250,3.1808
1106,0.0002,0.158,250,0.0207,0.0082,0.1347,250,0.9579
1107,-0.0005,0.1606,250,-0.0532,0.0067,0.1402,250,0.7557
1108,-0.0025,0.1586,250,-0.2517,-0.0005,0.14,250,-0.0595
1109,0.0035,0.1557,250,0.3568,0.0071,0.1312,250,0.8549
1110,0.001,0.1482,250,0.1022,0.0108,0.1297,250,1.3141
1111,0.0047,0.1551,250,0.4801,0.0147,0.1352,250,1.7177
1112,0.0127,0.1725,250,1.1637,0.0094,0.1431,250,1.042
1113,0.0141,0.1642,250,1.3612,0.0108,0.1373,250,1.2463
1114,0.0223,0.1664,250,2.1174,0.0235,0.1436,250,2.5866
1115,0.0217,0.1677,250,2.0494,0.0259,0.1474,250,2.7788
1116,0.0233,0.1691,250,2.1762,0.0284,0.1504,250,2.9901
1117,0.0042,0.1573,250,0.4221,0.0156,0.1442,250,1.7118
1118,0.0086,0.1714,250,0.7937,0.0159,0.1499,250,1.6815
1119,0.0009,0.1571,250,0.0932,0.0036,0.1372,250,0.4133
1120,0.014,0.1574,250,1.4053,0.016,0.142,250,1.7798
1121,0.0211,0.1637,250,2.0412,0.0222,0.1422,250,2.4648
1122,0.0125,0.1472,250,1.342,0.0147,0.1303,250,1.7784
1123,0.0024,0.1488,250,0.2576,0.0087,0.1316,250,1.0456
1124,0.0064,0.1553,250,0.653,0.0078,0.1336,250,0.923
1125,0.0169,0.149,250,1.7981,0.021,0.1266,250,2.6222
1126,0.0253,0.1593,250,2.5124,0.0267,0.1438,250,2.9313
1127,0.0257,0.1573,250,2.5865,0.0325,0.1431,250,3.5923
1128,0.0184,0.1631,250,1.7808,0.0338,0.1446,250,3.6969
1129,0.0061,0.1671,250,0.5733,0.0208,0.1451,250,2.2614
1130,-0.0007,0.165,250,-0.0661,0.013,0.1353,250,1.5138
1131,0.0164,0.1643,250,1.5823,0.0252,0.1394,250,2.8535
1132,0.0211,0.1743,250,1.9146,0.0286,0.1512,250,2.9925
1133,0.0212,0.1649,250,2.0316,0.0262,0.146,250,2.833
1134,0.0125,0.1614,250,1.2224,0.0158,0.1385,250,1.8024
1135,0.0162,0.1475,250,1.7371,0.0174,0.1291,250,2.1314
1136,0.0213,0.1561,250,2.1571,0.0215,0.1386,250,2.4484
1137,0.0305,0.158,250,3.0514,0.0344,0.1473,250,3.6905
1138,0.0367,0.1573,250,3.6926,0.0398,0.143,250,4.3971
1139,0.036,0.1616,250,3.5206,0.0385,0.1462,250,4.1691
1140,0.0249,0.1562,250,2.523,0.0274,0.1328,250,3.2635
1141,0.0235,0.1586,250,2.3397,0.0218,0.1407,250,2.4492
1142,0.0294,0.1559,250,2.9823,0.0251,0.1386,250,2.8601
1143,0.0234,0.1611,250,2.2975,0.0246,0.1324,250,2.9386
1144,0.025,0.1533,250,2.5834,0.0261,0.1313,250,3.1448
1145,0.018,0.1452,250,1.9642,0.0171,0.1282,250,2.1143
1146,0.0202,0.1446,250,2.2092,0.0265,0.1315,250,3.1814
1147,0.0099,0.1376,250,1.1336,0.0222,0.1275,250,2.7499
1148,0.0057,0.1421,250,0.6306,0.0149,0.1284,250,1.8326
1149,0.0149,0.1445,250,1.6282,0.0198,0.1252,250,2.4976
1150,0.0243,0.1536,250,2.505,0.0297,0.1302,250,3.6022
1151,0.0253,0.1514,250,2.6462,0.0345,0.137,250,3.9794
1152,0.0285,0.1628,250,2.7636,0.0361,0.1338,250,4.2604
1153,0.0292,0.1574,250,2.9388,0.0312,0.1382,250,3.5719
1154,0.0185,0.1549,250,1.8917,0.021,0.1303,250,2.5541
1155,0.0203,0.1528,250,2.0971,0.0272,0.1248,250,3.4468
1156,0.0285,0.1554,250,2.9007,0.0397,0.1395,250,4.5061
1157,0.0304,0.1445,250,3.3269,0.0429,0.1278,250,5.3018
1158,0.0292,0.153,250,3.0166,0.0398,0.1327,250,4.7393
1159,0.0175,0.1484,250,1.865,0.031,0.1204,250,4.0644
1200,-0.0049,0.1433,250,-0.5421,0.0076,0.1226,250,0.9763
1201,0.0139,0.138,250,1.5936,0.0253,0.1175,250,3.4084
1202,0.0204,0.1493,250,2.1563,0.0304,0.122,250,3.9328
1203,0.021,0.1604,250,2.0682,0.0342,0.1329,250,4.0683
1204,0.0189,0.1634,250,1.8276,0.0283,0.1359,250,3.2896
1205,0.0118,0.1534,250,1.2203,0.0239,0.1237,250,3.0504
1206,0.0104,0.1571,250,1.0421,0.0241,0.1278,250,2.9838
1207,0.0006,0.1514,250,0.0618,0.0137,0.1273,250,1.7053
1208,-0.0031,0.1465,250,-0.3306,0.0115,0.1224,250,1.4836
1209,0.0068,0.1693,250,0.6368,0.0225,0.1331,250,2.6724
1210,0.0087,0.1624,250,0.8469,0.0221,0.1404,250,2.4861
1211,0.0111,0.1552,250,1.1291,0.0243,0.1371,250,2.807
1212,0.0133,0.1559,250,1.3486,0.0293,0.1321,250,3.5042
1213,0.0103,0.1552,250,1.0514,0.0295,0.1209,250,3.8604
1214,0.0009,0.1525,250,0.0937,0.0173,0.1199,250,2.2835
1215,0.0031,0.1537,250,0.3187,0.0132,0.1244,250,1.6824
1216,0.0071,0.1663,250,0.6797,0.0133,0.1377,250,1.5287
1217,0.0243,0.164,250,2.3463,0.0269,0.1372,250,3.1052
1218,0.0356,0.1625,250,3.4594,0.0307,0.1358,250,3.5699
1219,0.036,0.1635,250,3.4853,0.0275,0.1337,250,3.2563
1220,0.0436,0.1632,250,4.2249,0.0417,0.134,250,4.9229
1221,0.0287,0.1783,250,2.5438,0.0351,0.1514,250,3.6628
1222,0.0262,0.1794,250,2.305,0.035,0.1547,250,3.5752
1223,0.0176,0.1598,250,1.7421,0.0237,0.1431,250,2.6141
1224,0.0212,0.155,250,2.1625,0.0302,0.1399,250,3.4081
1225,0.0249,0.1584,250,2.49,0.0309,0.146,250,3.3456
1226,0.0406,0.1681,250,3.8176,0.0479,0.1531,250,4.9476
1227,0.0392,0.1662,250,3.7264,0.0432,0.1522,250,4.4915
1228,0.0372,0.1712,250,3.4377,0.0438,0.1446,250,4.7915
1229,0.0325,0.1681,250,3.0574,0.0325,0.1454,250,3.5392
1230,0.011,0.1548,250,1.1221,0.0141,0.1261,250,1.7671
1231,0.0167,0.1549,250,1.7077,0.0242,0.1332,250,2.8679
1232,0.0144,0.1636,250,1.3956,0.0261,0.1384,250,2.9752
1233,-0.0003,0.1748,250,-0.0311,0.0194,0.1406,250,2.1851
1234,0.0043,0.1677,250,0.4031,0.0234,0.1434,250,2.5824
1235,0.0026,0.1559,250,0.2614,0.0214,0.1368,250,2.4782
1236,-0.0067,0.1484,250,-0.7097,0.0068,0.1322,250,0.8139
1237,-0.0059,0.1574,250,-0.5911,0.0046,0.1365,250,0.5344
1238,-0.0129,0.1519,250,-1.339,0.0001,0.1273,250,0.0148
1239,0.0044,0.1537,250,0.4539,0.0066,0.1374,250,0.757
1240,0.0155,0.1678,250,1.4562,0.0199,0.1439,250,2.1898
1241,0.0176,0.1831,250,1.5228,0.0203,0.1493,250,2.1473
1242,0.0106,0.1773,250,0.941,0.0188,0.1485,250,2.0043
1243,0.0254,0.182,250,2.2052,0.0267,0.1479,250,2.8571
1244,0.0161,0.1711,250,1.4891,0.0218,0.1423,250,2.418
1245,0.0195,0.1762,250,1.7525,0.0225,0.1486,250,2.3967
1246,0.0236,0.1883,250,1.9775,0.0233,0.1592,250,2.31
1247,0.0227,0.1871,250,1.9203,0.0208,0.1626,250,2.0268
1248,0.0306,0.185,250,2.6114,0.0226,0.1571,250,2.2751
1249,0.0259,0.1675,250,2.4438,0.0252,0.1465,250,2.7192
