minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1302,-0.0078,0.0527,199,-2.0771,-0.0094,0.0612,199,-2.1615
1303,-0.0109,0.0574,199,-2.6895,-0.0148,0.062,199,-3.3727
1304,-0.0097,0.0568,199,-2.4101,-0.0146,0.0595,199,-3.4681
1305,-0.0147,0.0614,199,-3.3792,-0.0177,0.0546,199,-4.5757
1306,-0.0208,0.0585,199,-5.0097,-0.0161,0.0601,199,-3.7842
1307,-0.0131,0.0636,199,-2.9112,-0.008,0.0629,199,-1.7887
1308,-0.0039,0.0628,199,-0.8678,-0.0138,0.0574,199,-3.4009
1309,-0.0081,0.057,199,-1.9984,-0.0108,0.0594,199,-2.5566
1310,-0.0062,0.0695,200,-1.2665,-0.0157,0.0601,200,-3.693
1311,-0.011,0.0512,199,-3.0386,-0.0168,0.0611,199,-3.8763
1312,-0.0064,0.0671,199,-1.3525,-0.0126,0.0584,199,-3.0332
1313,-0.0139,0.0589,199,-3.3402,-0.0104,0.0623,199,-2.3449
1314,-0.0098,0.0567,199,-2.436,-0.0104,0.0632,199,-2.3274
1315,-0.01,0.0545,199,-2.6003,-0.0163,0.0647,199,-3.5476
1316,-0.009,0.0532,199,-2.395,-0.0079,0.0591,199,-1.8818
1317,-0.0122,0.0545,199,-3.1454,-0.0133,0.0628,199,-2.9806
1318,-0.0134,0.0615,199,-3.0809,-0.0125,0.0648,199,-2.7256
1319,-0.0073,0.052,199,-1.9838,-0.0064,0.0676,199,-1.3413
1320,-0.0084,0.0674,199,-1.765,-0.0093,0.0619,199,-2.1225
1321,-0.0086,0.0571,199,-2.1135,-0.0064,0.058,199,-1.5446
1322,-0.009,0.0537,199,-2.3613,-0.0116,0.0624,199,-2.6293
1323,-0.0081,0.047,199,-2.4389,-0.0102,0.0564,199,-2.552
1324,-0.0029,0.0532,199,-0.7629,-0.0086,0.0593,199,-2.046
1325,-0.007,0.0513,199,-1.9348,-0.0126,0.0622,199,-2.8537
1326,-0.0065,0.0511,199,-1.7909,-0.0118,0.0616,199,-2.693
1327,-0.0096,0.0561,199,-2.4065,-0.0098,0.0626,199,-2.2028
1328,-0.0076,0.0499,199,-2.1373,-0.0104,0.0598,199,-2.4494
1329,-0.0079,0.0549,199,-2.0351,-0.0134,0.0634,199,-2.9713
1330,-0.0113,0.052,199,-3.063,-0.0112,0.0604,199,-2.616
1331,-0.0072,0.0517,199,-1.967,-0.0149,0.0617,199,-3.4117
1332,-0.0092,0.0565,199,-2.2873,-0.0102,0.0672,199,-2.1516
1333,-0.0121,0.0503,199,-3.3945,-0.0139,0.0606,199,-3.2443
1334,-0.008,0.0578,199,-1.9597,-0.0186,0.058,199,-4.5201
1335,-0.0122,0.0589,199,-2.9335,-0.0172,0.0657,199,-3.7052
1336,-0.0106,0.0522,199,-2.8579,-0.012,0.0659,199,-2.5688
1337,-0.0142,0.0612,199,-3.2712,-0.009,0.0634,199,-1.9976
1338,-0.0097,0.0523,199,-2.6182,-0.0106,0.0599,199,-2.4855
1339,-0.0115,0.0546,199,-2.96,-0.0114,0.0591,199,-2.7286
1340,-0.0075,0.0513,199,-2.0562,-0.007,0.0636,199,-1.5529
1341,-0.0077,0.0522,199,-2.0743,-0.0039,0.0616,199,-0.8821
1342,-0.0078,0.0559,199,-1.9662,-0.0062,0.061,199,-1.4322
1343,-0.0052,0.0583,199,-1.2494,-0.0055,0.0608,199,-1.2857
1344,-0.0135,0.046,199,-4.1326,-0.0078,0.0563,199,-1.9574
1345,-0.0114,0.0519,199,-3.0902,-0.0072,0.0577,199,-1.7518
1346,-0.0099,0.0551,199,-2.5315,-0.0051,0.0614,199,-1.1781
1347,0.0021,0.0507,199,0.5901,-0.0033,0.0604,199,-0.7683
1348,-0.0028,0.0485,199,-0.8225,-0.0016,0.0602,199,-0.3693
1349,-0.0062,0.0609,199,-1.4315,0.0034,0.0646,199,0.7408
1350,-0.0086,0.0555,199,-2.1851,-0.001,0.0636,199,-0.2208
1351,-0.012,0.0579,199,-2.9191,-0.0109,0.0604,199,-2.557
1352,-0.0097,0.0579,199,-2.3578,-0.0174,0.064,199,-3.8416
1353,-0.0081,0.0575,199,-1.9812,-0.0156,0.0635,199,-3.4648
1354,-0.0086,0.0559,199,-2.165,-0.0116,0.0604,199,-2.7191
1355,-0.0097,0.0486,199,-2.8241,-0.0137,0.0604,199,-3.2008
1356,-0.0059,0.0602,199,-1.3884,-0.0101,0.0595,199,-2.3987
1357,-0.0062,0.0491,199,-1.7894,-0.0073,0.0666,199,-1.5518
1358,-0.0007,0.0527,199,-0.1769,-0.0096,0.0617,199,-2.1894
1359,-0.0135,0.0516,199,-3.6912,-0.0137,0.0573,199,-3.3706
1400,-0.0037,0.0612,199,-0.8494,-0.0078,0.0613,199,-1.7982
1401,-0.0087,0.0502,199,-2.4556,-0.0135,0.0592,199,-3.2099
1402,-0.0081,0.0579,199,-1.9709,-0.0023,0.0594,199,-0.5487
1403,-0.01,0.0543,199,-2.6073,0.0003,0.064,199,0.067
1404,-0.0078,0.0571,199,-1.9301,-0.0028,0.0613,199,-0.6482
1405,-0.0112,0.0499,199,-3.1631,-0.0042,0.063,199,-0.9366
1406,-0.0114,0.0559,199,-2.8831,-0.0068,0.0619,199,-1.5418
1407,-0.0017,0.0482,199,-0.4832,-0.0079,0.0608,199,-1.8398
1408,-0.0099,0.0499,199,-2.7966,-0.0107,0.0572,199,-2.6407
1409,-0.0073,0.0473,199,-2.1695,-0.0133,0.0625,199,-2.9979
1410,-0.0089,0.0502,199,-2.4979,-0.012,0.0589,199,-2.8763
1411,-0.0115,0.0497,199,-3.2621,-0.0115,0.0606,199,-2.684
1412,-0.0089,0.051,199,-2.4588,-0.0113,0.0626,199,-2.5357
1413,-0.0111,0.0575,199,-2.7201,-0.0114,0.0599,199,-2.6943
1414,-0.0127,0.0534,199,-3.3505,-0.0119,0.0577,199,-2.9094
1415,-0.0131,0.0488,199,-3.7862,-0.0074,0.062,199,-1.6749
1416,-0.0094,0.0551,199,-2.4038,-0.0044,0.0596,199,-1.051
1417,-0.0131,0.0507,199,-3.642,-0.0092,0.0616,199,-2.1181
1418,-0.0105,0.057,199,-2.5903,-0.0074,0.0606,199,-1.7122
1419,-0.0173,0.0522,199,-4.6667,-0.0009,0.0586,199,-0.222
1420,-0.0085,0.0572,199,-2.1087,-0.005,0.0601,199,-1.1754
1421,-0.0136,0.0552,199,-3.4822,-0.0021,0.0635,199,-0.4735
1422,-0.0163,0.0524,199,-4.3955,-0.0036,0.0575,199,-0.8766
1423,-0.0111,0.0558,199,-2.808,-0.0034,0.0598,199,-0.7955
1424,-0.014,0.0631,199,-3.1399,0.0017,0.0606,199,0.399
1425,-0.0079,0.0608,199,-1.8274,-0.0049,0.0559,199,-1.2392
1426,-0.0129,0.0604,199,-3.016,-0.0054,0.0583,199,-1.3134
1427,-0.0163,0.0521,199,-4.4045,-0.0088,0.0594,199,-2.1023
1428,-0.0101,0.0538,199,-2.6576,-0.0067,0.0588,199,-1.6144
1429,-0.0018,0.0571,199,-0.4498,-0.0008,0.0574,199,-0.1889
1430,-0.0061,0.0576,199,-1.4927,-0.0067,0.0553,199,-1.7126
1431,-0.0054,0.0607,199,-1.2496,-0.0088,0.0612,199,-2.017
1432,-0.0155,0.0533,199,-4.0987,-0.0069,0.0511,199,-1.9022
1433,-0.0053,0.0538,199,-1.3956,-0.0066,0.0549,199,-1.7052
1434,-0.0045,0.0503,199,-1.2662,-0.0077,0.0505,199,-2.1417
1435,-0.0113,0.0522,199,-3.0442,-0.0104,0.0564,199,-2.6002
1436,-0.0081,0.0564,199,-2.0255,-0.0085,0.0525,199,-2.2749
1437,-0.0118,0.0555,199,-2.9882,-0.0084,0.0599,199,-1.9872
1438,-0.0038,0.055,199,-0.9639,-0.0038,0.0597,199,-0.8907
1439,-0.0037,0.0612,199,-0.8485,-0.001,0.0609,199,-0.2221
1440,-0.0001,0.0514,199,-0.0187,0.0005,0.0606,199,0.1153
1441,-0.0038,0.0546,199,-0.9785,0.0018,0.0524,199,0.4726
1442,-0.0082,0.058,199,-1.9955,-0.0012,0.0563,199,-0.2939
1443,-0.011,0.0607,199,-2.5473,-0.0022,0.0603,199,-0.505
1444,-0.0035,0.0595,199,-0.8215,-0.0004,0.0573,199,-0.0941
1445,-0.0084,0.0551,199,-2.1579,-0.0055,0.0599,199,-1.2858
1446,-0.0113,0.0633,199,-2.5246,-0.0041,0.0566,199,-1.0251
1447,-0.0066,0.0589,199,-1.5875,0.0002,0.0547,199,0.0482
1448,-0.0121,0.0532,199,-3.2125,-0.0014,0.0527,199,-0.3832
1449,-0.0122,0.0636,199,-2.703,-0.0107,0.0584,199,-2.5732
1450,-0.0117,0.0612,199,-2.7092,-0.0116,0.0567,199,-2.894
1451,-0.0101,0.0528,199,-2.706,-0.0131,0.063,199,-2.9448
1452,-0.0029,0.0552,199,-0.7386,-0.0077,0.0578,199,-1.878
1453,-0.0086,0.0523,199,-2.3092,-0.0133,0.0579,199,-3.2331
1454,-0.006,0.0516,199,-1.6353,-0.0112,0.0593,199,-2.664
1455,-0.0051,0.0509,199,-1.4207,-0.0098,0.0577,199,-2.3896
1456,-0.0106,0.0465,199,-3.2099,-0.0123,0.0554,199,-3.1251
1457,-0.0064,0.0512,199,-1.7625,-0.008,0.0607,199,-1.8489
1458,-0.0105,0.0505,199,-2.93,-0.0097,0.057,199,-2.4051
1459,-0.0094,0.0519,199,-2.5456,-0.0087,0.0606,199,-2.0228
1500,-0.0094,0.0582,199,-2.2803,-0.0089,0.064,199,-1.9576
1501,-0.0128,0.0528,199,-3.4103,-0.0053,0.0574,199,-1.2933
1502,-0.0106,0.0526,199,-2.8311,-0.0057,0.0618,199,-1.3109
1503,-0.0007,0.0535,199,-0.1882,-0.0057,0.0585,199,-1.382
1504,-0.012,0.0523,199,-3.242,-0.0041,0.0547,199,-1.0581
1505,-0.0094,0.0521,199,-2.5342,-0.0013,0.0598,199,-0.2987
1506,-0.0081,0.0501,199,-2.2798,0.0007,0.0606,199,0.1633
1507,-0.013,0.0586,199,-3.1365,-0.0031,0.0614,199,-0.7131
1508,-0.0073,0.0568,199,-1.8202,-0.0102,0.0553,199,-2.6037
1509,-0.0067,0.06,199,-1.5828,0.0035,0.0619,199,0.7973
1510,-0.0082,0.0549,199,-2.097,-0.0013,0.0563,199,-0.3223
1511,-0.0023,0.0509,199,-0.6413,-0.0002,0.0541,199,-0.0506
1512,-0.0025,0.0497,199,-0.7036,-0.0008,0.0556,199,-0.1904
1513,-0.0018,0.0516,199,-0.4975,0.0026,0.0497,199,0.7525
1514,-0.0031,0.051,199,-0.8652,0.0023,0.0556,199,0.5746
