minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1219,0.013,0.0692,250,2.9808,0.0176,0.0593,250,4.6938
1220,0.0086,0.0621,250,2.1889,0.0171,0.0647,250,4.1714
1221,0.0079,0.0625,250,1.9973,0.0195,0.0616,250,5.0177
1222,0.008,0.0582,250,2.171,0.0183,0.057,250,5.092
1223,0.0107,0.065,250,2.5918,0.021,0.0564,250,5.8746
1224,0.0064,0.079,250,1.2752,0.0177,0.0565,250,4.9448
1225,0.0049,0.062,250,1.2605,0.011,0.0605,250,2.8856
1226,0.005,0.055,250,1.4241,0.0094,0.0613,250,2.4355
1227,0.0086,0.0637,250,2.1372,0.0117,0.0532,250,3.4717
1228,0.0066,0.0588,250,1.7622,0.0138,0.0515,250,4.2255
1229,0.0046,0.0659,250,1.1128,0.0172,0.057,250,4.7832
1230,0.0081,0.0568,250,2.2467,0.0219,0.0576,250,6.0109
1231,0.0031,0.0603,250,0.8092,0.0196,0.0594,250,5.2186
1232,0.0061,0.0632,250,1.5244,0.0178,0.0551,250,5.0942
1233,0.0018,0.0549,250,0.5301,0.0188,0.0596,250,4.9836
1234,0.0033,0.0604,250,0.8642,0.018,0.0638,250,4.4669
1235,0.004,0.0578,250,1.0815,0.0187,0.0596,250,4.9658
1236,0.006,0.0592,250,1.6163,0.0231,0.0574,250,6.3517
1237,0.0086,0.0675,250,2.01,0.0309,0.0608,250,8.017
1238,0.0068,0.0726,250,1.4785,0.0222,0.0583,250,6.0263
1239,-0.0015,0.074,250,-0.3276,0.0219,0.0614,250,5.6436
1240,-0.0009,0.0746,250,-0.1968,0.0192,0.0658,250,4.6121
1241,0.0062,0.0587,250,1.6773,0.0185,0.0628,250,4.6605
1242,0.011,0.0628,250,2.7738,0.0212,0.0604,250,5.5606
1243,0.01,0.0654,250,2.4153,0.0162,0.0581,250,4.3948
1244,0.0066,0.0584,250,1.8003,0.0244,0.0586,250,6.577
1245,0.0035,0.0716,250,0.7622,0.0216,0.0599,250,5.701
1246,0.0113,0.0576,250,3.0955,0.0184,0.0595,250,4.8781
1247,0.0056,0.0658,250,1.3344,0.0179,0.0617,250,4.5854
1248,0.0086,0.061,250,2.2358,0.0205,0.0625,250,5.1813
1249,0.0125,0.062,250,3.1809,0.0247,0.0602,250,6.4995
1250,0.0147,0.0642,250,3.6202,0.0232,0.0619,250,5.9139
1251,0.0125,0.0643,250,3.0794,0.0222,0.0575,250,6.0929
1252,0.0049,0.0577,250,1.3399,0.022,0.0612,250,5.6971
1253,0.0074,0.0634,250,1.8408,0.0146,0.0584,250,3.9472
1254,0.0083,0.0636,250,2.0555,0.0143,0.0574,250,3.9473
1255,0.0071,0.0651,250,1.7268,0.0106,0.0541,250,3.0953
1256,0.0017,0.064,250,0.4171,0.0139,0.0632,250,3.4853
1257,0.0045,0.0662,250,1.0732,0.0182,0.0588,250,4.9026
1258,0.0088,0.0594,250,2.3414,0.0158,0.0613,250,4.0895
1259,0.0127,0.0607,250,3.3055,0.0173,0.0542,250,5.0598
1300,0.0106,0.0588,250,2.8591,0.0178,0.0553,250,5.0783
1301,0.0064,0.0709,250,1.4177,0.0125,0.0663,250,2.973
1302,0.0026,0.0642,250,0.6388,0.0179,0.0651,250,4.3472
