minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1125,0.0047,0.0543,250,1.3724,0.0071,0.0576,250,1.9615
1126,0.012,0.0499,250,3.8003,0.0123,0.0528,250,3.6959
1127,0.01,0.0517,250,3.0439,0.011,0.0545,250,3.2077
1128,0.0133,0.0555,250,3.7847,0.0129,0.0601,250,3.3877
1129,0.017,0.0549,250,4.8921,0.019,0.058,250,5.1696
1130,0.0143,0.0546,250,4.1477,0.0135,0.0606,250,3.5364
1131,0.0108,0.0525,250,3.2546,0.0103,0.0576,250,2.818
1132,0.017,0.0495,250,5.4427,0.0168,0.0582,250,4.5763
1133,0.0161,0.0561,250,4.5285,0.018,0.0576,250,4.9506
1134,0.0133,0.0567,250,3.6961,0.0127,0.0571,250,3.5127
1135,0.0091,0.0518,250,2.7694,0.0111,0.0549,250,3.2023
1136,0.0093,0.0537,250,2.7383,0.0102,0.0579,250,2.7756
1137,0.0119,0.0508,250,3.7018,0.0088,0.0558,250,2.4908
1138,0.0128,0.0547,250,3.7143,0.0138,0.0601,250,3.6317
1139,0.0156,0.0539,250,4.5631,0.0165,0.0605,250,4.3192
1140,0.0148,0.0535,250,4.368,0.0182,0.0581,250,4.9592
1141,0.0186,0.0533,250,5.5166,0.0204,0.0582,250,5.5478
1142,0.0103,0.052,250,3.1425,0.014,0.0587,250,3.7792
1143,0.0199,0.0528,250,5.9614,0.0234,0.0576,250,6.4224
1144,0.011,0.0524,250,3.3198,0.0112,0.0584,250,3.038
1145,0.0183,0.0521,250,5.5577,0.0195,0.0565,250,5.4536
1146,0.014,0.0503,250,4.4036,0.0139,0.0548,250,4.0045
1147,0.0132,0.0526,250,3.954,0.0143,0.0568,250,3.9754
1148,0.0161,0.0514,250,4.9518,0.0187,0.0561,250,5.2662
1149,0.0126,0.0528,250,3.7589,0.015,0.0589,250,4.0148
1150,0.0172,0.0575,250,4.7259,0.0167,0.0603,250,4.3659
1151,0.018,0.059,250,4.8203,0.0179,0.0636,250,4.441
1152,0.0191,0.052,250,5.8062,0.0211,0.0571,250,5.841
1153,0.01,0.052,250,3.0285,0.0124,0.0556,250,3.527
1154,0.012,0.0587,250,3.225,0.0136,0.0639,250,3.3693
1155,0.0133,0.0546,250,3.8459,0.0144,0.0593,250,3.8525
1156,0.0136,0.054,250,3.9943,0.0135,0.0574,250,3.7136
1157,0.0173,0.0501,250,5.475,0.0176,0.0529,250,5.2618
1158,0.0181,0.0542,250,5.2926,0.0216,0.0586,250,5.8222
1159,0.0192,0.0495,250,6.1266,0.0194,0.0532,250,5.7671
1200,0.0135,0.0538,250,3.9806,0.0135,0.0564,250,3.7927
1201,0.0064,0.0512,250,1.9883,0.006,0.0569,250,1.6696
1202,0.0066,0.0537,250,1.9312,0.008,0.0598,250,2.1061
1203,0.0143,0.0509,250,4.4496,0.0167,0.0546,250,4.824
1204,0.0223,0.0517,250,6.8063,0.0238,0.0577,250,6.519
1205,0.0182,0.0551,250,5.2404,0.0197,0.0583,250,5.3361
1206,0.0177,0.0526,250,5.332,0.0188,0.0575,250,5.166
1207,0.0084,0.0535,250,2.4749,0.0099,0.0594,250,2.6356
1208,0.0152,0.0526,250,4.5759,0.0162,0.0568,250,4.5182
1209,0.0107,0.055,250,3.0639,0.0113,0.0574,250,3.1234
1210,0.012,0.0586,250,3.2366,0.0134,0.0635,250,3.3361
1211,0.0097,0.0507,250,3.0375,0.0102,0.0548,250,2.9556
1212,0.0141,0.0512,250,4.3606,0.015,0.0555,250,4.2809
1213,0.0151,0.0531,250,4.5079,0.0173,0.0559,250,4.8795
1214,0.0134,0.0518,250,4.0973,0.0139,0.0558,250,3.9316
1215,0.0152,0.057,250,4.2244,0.0138,0.0611,250,3.5758
1216,0.0151,0.0543,250,4.3852,0.0157,0.0582,250,4.2549
1217,0.0076,0.0481,250,2.4923,0.0091,0.0523,250,2.7528
1218,0.0133,0.0501,250,4.1908,0.0132,0.0551,250,3.8009
1219,0.0204,0.0521,250,6.1922,0.0214,0.0584,250,5.8005
1220,0.0174,0.0595,250,4.6246,0.0164,0.0622,250,4.1732
1221,0.0162,0.0538,250,4.7534,0.0176,0.0586,250,4.7509
1222,0.0126,0.0462,250,4.3143,0.0161,0.0512,250,4.985
1223,0.017,0.0511,250,5.2654,0.0154,0.0554,250,4.3934
1224,0.0091,0.0518,250,2.7807,0.0109,0.0536,250,3.2056
1225,0.0112,0.0509,250,3.4922,0.0118,0.0544,250,3.4213
1226,0.0121,0.0519,250,3.6767,0.0124,0.0597,250,3.2735
1227,0.013,0.0493,250,4.158,0.0152,0.0526,250,4.552
1228,0.0112,0.0467,250,3.8084,0.0138,0.0523,250,4.1673
1229,0.0134,0.0522,250,4.045,0.018,0.0547,250,5.2014
1230,0.0166,0.0517,250,5.0853,0.0198,0.0604,250,5.1773
1231,0.011,0.0537,250,3.2399,0.013,0.0557,250,3.701
1232,0.0158,0.0516,250,4.8455,0.0182,0.0581,250,4.9523
1233,0.016,0.05,250,5.0462,0.017,0.0519,250,5.1822
1234,0.016,0.0543,250,4.677,0.019,0.0572,250,5.2416
1235,0.018,0.0546,250,5.1974,0.0188,0.0598,250,4.9574
1236,0.0146,0.0549,250,4.2103,0.0185,0.0582,250,5.0109
1237,0.0244,0.0557,250,6.9198,0.0255,0.0596,250,6.7677
1238,0.0155,0.0497,250,4.9387,0.0144,0.0528,250,4.3094
1239,0.0129,0.0545,250,3.7362,0.0135,0.0593,250,3.5895
1240,0.0106,0.0564,250,2.9617,0.0103,0.0596,250,2.7388
1241,0.0105,0.053,250,3.1313,0.0109,0.057,250,3.0169
1242,0.0167,0.0471,250,5.6094,0.0166,0.0509,250,5.167
1243,0.014,0.0564,250,3.9385,0.0153,0.0581,250,4.1676
1244,0.0215,0.0548,250,6.1983,0.0246,0.0575,250,6.7787
1245,0.0135,0.0508,250,4.2135,0.0154,0.0575,250,4.2295
1246,0.013,0.0524,250,3.9186,0.0144,0.0566,250,4.036
1247,0.0113,0.0498,250,3.5739,0.012,0.0551,250,3.4309
1248,0.0173,0.0583,250,4.7035,0.0188,0.065,250,4.5719
1249,0.0204,0.0575,250,5.6172,0.0227,0.0635,250,5.649
1250,0.0182,0.0539,250,5.3275,0.0193,0.0581,250,5.246
1251,0.0143,0.0538,250,4.2023,0.0146,0.0576,250,4.011
1252,0.0136,0.0561,250,3.8441,0.0166,0.0609,250,4.3213
1253,0.0077,0.0513,250,2.3823,0.0082,0.054,250,2.3927
1254,0.0054,0.0537,250,1.5779,0.0048,0.0569,250,1.3355
1255,0.0066,0.0506,250,2.0754,0.0063,0.0559,250,1.7729
1256,0.0095,0.0544,250,2.7494,0.0104,0.0588,250,2.794
1257,0.0153,0.0559,250,4.3372,0.0185,0.0572,250,5.1091
1258,0.0124,0.0518,250,3.793,0.015,0.0554,250,4.2902
1259,0.014,0.0515,250,4.2844,0.0153,0.0566,250,4.2755
1300,0.0109,0.0568,250,3.0422,0.012,0.0599,250,3.1713
1301,0.0065,0.0576,250,1.791,0.0075,0.0632,250,1.8813
1302,0.0111,0.0542,250,3.2378,0.0158,0.06,250,4.1521
1303,0.015,0.053,250,4.4776,0.0177,0.0595,250,4.7173
1304,0.0195,0.0603,250,5.1154,0.0218,0.0633,250,5.4484
1305,0.0202,0.0521,250,6.1347,0.0219,0.0584,250,5.9308
1306,0.019,0.0527,250,5.69,0.0209,0.0566,250,5.8455
1307,0.0196,0.057,250,5.4251,0.0193,0.062,250,4.9125
1308,0.0197,0.0504,250,6.1666,0.0214,0.0557,250,6.0782
1309,0.0152,0.0544,250,4.4322,0.0168,0.0569,250,4.678
1310,0.0119,0.0507,250,3.6983,0.0124,0.054,250,3.6339
1311,0.0112,0.0514,250,3.4607,0.0118,0.0551,250,3.4014
1312,0.0136,0.055,250,3.8962,0.0155,0.0614,250,3.9856
1313,0.0188,0.0581,250,5.1253,0.0216,0.0598,250,5.7195
1314,0.016,0.0537,250,4.6987,0.0167,0.0581,250,4.5551
1315,0.0186,0.0554,250,5.2971,0.0225,0.0616,250,5.786
1316,0.0108,0.0542,250,3.1588,0.0114,0.0597,250,3.0142
1317,0.0125,0.0551,250,3.5783,0.0106,0.0591,250,2.8432
1318,0.0153,0.0521,250,4.644,0.0149,0.0596,250,3.9661
1319,0.0192,0.0578,250,5.2526,0.0207,0.0616,250,5.3057
1320,0.0176,0.0547,250,5.0719,0.0195,0.0576,250,5.3424
1321,0.0087,0.0535,250,2.5809,0.0115,0.0553,250,3.2988
1322,0.0145,0.0523,250,4.3881,0.0168,0.054,250,4.9073
